12516.1	0.0
12516.2	0.0
12516.300000000001	0.0
12516.4	0.0
12516.5	0.0
12516.6	0.0
12516.7	0.0
12516.800000000001	0.0
12516.9	0.0
12517.0	0.0
12517.1	0.0
12517.2	0.0
12517.300000000001	0.0
12517.4	0.0
12517.5	0.0
12517.6	0.0
12517.7	0.0
12517.800000000001	0.0
12517.9	0.0
12518.0	0.0
12518.1	0.000745
12518.2	0.0
12518.300000000001	0.0
12518.4	0.0
12518.5	0.0
12518.6	0.0
12518.7	0.0
12518.800000000001	0.0
12518.9	0.0
12519.0	0.0
12519.1	0.004946
12519.2	0.0
12519.300000000001	0.0
12519.4	0.0
12519.5	0.0
12519.6	0.0
12519.7	0.0
12519.800000000001	0.0
12519.9	0.0
12520.0	0.0
12520.1	0.016847
12520.2	0.0
12520.300000000001	0.0
12520.4	0.0
12520.5	0.0
12520.6	0.0
12520.7	0.0
12520.800000000001	0.0
12520.9	0.0
12521.0	0.0
12521.1	0.039161
12521.2	0.0
12521.300000000001	0.0
12521.4	0.0
12521.5	0.0
12521.6	0.0
12521.7	0.0
12521.800000000001	0.0
12521.9	0.0
12522.0	0.0
12522.1	0.069793
12522.2	0.0
12522.300000000001	0.0
12522.4	0.0
12522.5	0.0
12522.6	0.0
12522.7	0.0
12522.800000000001	0.0
12522.9	0.0
12523.0	0.0
12523.1	0.101546
12523.2	0.0
12523.300000000001	0.0
12523.4	0.0
12523.5	0.0
12523.6	0.0
12523.7	0.0
12523.800000000001	0.0
12523.9	0.0
12524.0	0.0
12524.1	0.1255
12524.2	0.0
12524.300000000001	0.0
12524.4	0.0
12524.5	0.0
12524.6	0.0
12524.7	0.0
12524.800000000001	0.0
12524.9	0.0
12525.0	0.0
12525.1	0.135381
12525.2	0.0
12525.300000000001	0.0
12525.4	0.0
12525.5	0.0
12525.6	0.0
12525.7	0.0
12525.800000000001	0.0
12525.9	0.0
12526.0	0.0
12526.1	0.12995
12526.2	0.0
12526.300000000001	0.0
12526.4	0.0
12526.5	0.0
12526.6	0.0
12526.7	0.0
12526.800000000001	0.0
12526.9	0.0
12527.0	0.0
12527.1	0.112681
12527.2	0.0
12527.300000000001	0.0
12527.4	0.0
12527.5	0.0
12527.6	0.0
12527.7	0.0
12527.800000000001	0.0
12527.9	0.0
12528.0	0.0
12528.1	0.08927199999999998
12528.2	0.0
12528.300000000001	0.0
12528.4	0.0
12528.5	0.0
12528.6	0.0
12528.7	0.0
12528.800000000001	0.0
12528.9	0.0
12529.0	0.0
12529.1	0.065225
12529.2	0.0
12529.300000000001	0.0
12529.4	0.0
12529.5	0.0
12529.6	0.0
12529.7	0.0
12529.800000000001	0.0
12529.9	0.0
12530.0	0.0
12530.1	0.044294000000000014
12530.2	0.0
12530.300000000001	0.0
12530.4	0.0
12530.5	0.0
12530.6	0.0
12530.7	0.0
12530.800000000001	0.0
12530.9	0.0
12531.0	0.0
12531.1	0.028104999999999995
12531.2	0.0
12531.300000000001	0.0
12531.4	0.0
12531.5	0.0
12531.6	0.0
12531.7	0.0
12531.800000000001	0.0
12531.9	0.0
12532.0	0.0
12532.1	0.016755
12532.2	0.0
12532.300000000001	0.0
12532.4	0.0
12532.5	0.0
12532.6	0.0
12532.7	0.0
12532.800000000001	0.0
12532.9	0.0
12533.0	0.0
12533.1	0.009432000000000005
12533.2	0.0
12533.300000000001	0.0
12533.4	0.0
12533.5	0.0
12533.6	0.0
12533.7	0.0
12533.800000000001	0.0
12533.9	0.0
12534.0	0.0
12534.1	0.005003000000000004
12534.2	0.0
12534.300000000001	0.0
12534.4	0.0
12534.5	0.0
12534.6	0.0
12534.7	0.0
12534.800000000001	0.0
12534.9	0.0
12535.0	0.0
12535.1	0.0025239999999999998
12535.2	0.0
12535.300000000001	0.0
12535.4	0.0
12535.5	0.0
12535.6	0.0
12535.7	0.0
12535.800000000001	0.0
12535.9	0.0
12536.0	0.0
12536.1	0.0011890000000000002
12536.2	0.0
12536.300000000001	0.0
12536.4	0.0
12536.5	0.0
12536.6	0.0
12536.7	0.0
12536.800000000001	0.0
12536.9	0.0
12537.0	0.0
12537.1	0.0005160000000000006
12537.2	0.0
12537.300000000001	0.0
12537.4	0.0
12537.5	0.0
12537.6	0.0
12537.7	0.0
12537.800000000001	0.0
12537.9	0.0
12538.0	0.0
12538.1	0.0002119999999999998
12538.2	0.0
12538.300000000001	0.0
12538.4	0.0
12538.5	0.0
12538.6	0.0
12538.7	0.0
12538.800000000001	0.0
12538.9	0.0
12539.0	0.0
12539.1	6.799999999999996e-05
12539.2	0.0
12539.300000000001	0.0
12539.4	0.0
12539.5	0.0
12539.6	0.0
12539.7	0.0
12539.800000000001	0.0
12539.9	0.0
12540.0	0.0
12540.1	1.7000000000000003e-05
12540.2	0.0
12540.300000000001	0.0
12540.4	0.0
12540.5	0.0
12540.6	0.0
12540.7	0.0
12540.800000000001	0.0
12540.9	0.0
12541.0	0.0
12541.1	1e-06
12541.2	0.0
12541.300000000001	0.0
12541.4	0.0
12541.5	0.0
12541.6	0.0
12541.7	0.0
12541.800000000001	0.0
12541.9	0.0
12542.0	0.0
12542.1	0.0
